transaction_id,amount,payment_method,failure_reason,customer_age_days,previous_successful_payments,previous_failed_payments,retry_count,time_since_failure_hours,customer_avg_amount,is_subscription,recovered,total_previous_payments,customer_success_rate,customer_failure_rate,amount_deviation,retry_pressure,recovery_probability,recommended_action,priority,expected_recovery,retry_allowed,measured_recovery_amount
TXN005730,712.89,Wallet,Authentication Failed,1531,14,7,4,18.92,737.42,1,0,21,0.6363636363636364,0.3181818181818182,0.0332195769345358,0.2008032128514056,0.155358825421292,STOP RETRY,LOW,110.75375305458486,False,0.0
TXN005731,928.6,Net Banking,Bank Decline,477,25,5,0,20.9,1427.71,1,0,30,0.8064516129032258,0.1612903225806451,0.3493431137179693,0.0,0.5673680232052182,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,526.8579463483657,True,0.0
TXN005732,1396.82,UPI,Expired Card,1183,16,0,2,32.32,1407.51,0,1,16,0.9411764705882352,0.0,0.0075895804786618,0.0600240096038415,0.5298720658765201,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,740.1358990576408,True,1396.82
TXN005733,2612.8,Card,Network Error,733,26,2,1,25.92,1372.97,0,1,28,0.896551724137931,0.0689655172413793,0.9023705029949708,0.0371471025260029,0.727516319836486,RETRY PAYMENT IMMEDIATELY,HIGH,1900.8546404687709,True,2612.8
TXN005734,496.52,Card,Authentication Failed,738,12,3,4,45.84,1896.7,1,0,15,0.75,0.1875,0.7378300047425831,0.085397096498719,0.2507690058466492,STOP RETRY,LOW,124.51182678297828,False,0.0
TXN005735,53.49,Card,Authentication Failed,1821,24,2,3,0.67,485.35,0,1,26,0.8888888888888888,0.074074074074074,0.8879613447105994,1.796407185628743,0.4623921475386511,STOP RETRY,LOW,24.73335597184245,False,53.49
TXN005736,2163.72,Card,Network Error,1008,19,2,1,6.14,1522.67,1,1,21,0.8636363636363636,0.0909090909090909,0.4207275853695352,0.1400560224089636,0.8567040033180896,RETRY SUBSCRIPTION PAYMENT,HIGH,1853.6675860594169,True,2163.72
TXN005737,2773.09,Card,Limit Exceeded,1713,21,2,3,18.85,1416.5,0,0,23,0.875,0.0833333333333333,0.9570299823633158,0.1511335012594458,0.3449723896706784,STOP RETRY,LOW,956.6394840718616,False,0.0
TXN005738,1339.48,UPI,Bank Decline,371,21,3,2,23.23,409.62,1,1,24,0.84,0.12,2.26452681311188,0.0825423029302517,0.4938713117304406,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,661.5307446366907,True,1339.48
TXN005739,1434.1,UPI,Bank Decline,1320,27,4,4,33.39,2527.38,0,0,31,0.84375,0.125,0.4324033570903108,0.1163128816516429,0.3547681796282751,STOP RETRY,LOW,508.7730464049093,False,0.0
TXN005740,623.71,Card,Expired Card,1940,26,6,4,33.24,1732.69,1,0,32,0.7878787878787878,0.1818181818181818,0.6396645305677485,0.116822429906542,0.1323281392978414,STOP RETRY,LOW,82.53438376145667,False,0.0
TXN005741,1808.37,Net Banking,Limit Exceeded,1391,28,3,0,29.62,2231.92,1,1,31,0.875,0.09375,0.1896843594933988,0.0,0.653887032929807,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1182.469693739275,True,1808.37
TXN005742,2573.87,Card,Limit Exceeded,504,20,3,3,28.05,1271.54,0,0,23,0.8333333333333334,0.125,1.0234098731670518,0.1032702237521514,0.2635869790884592,STOP RETRY,LOW,678.4386178664125,False,0.0
TXN005743,1160.37,Net Banking,Expired Card,1468,17,5,2,10.91,1692.75,1,1,22,0.7391304347826086,0.217391304347826,0.314320295202952,0.1679261125104953,0.2893987199458044,AVOID RETRY,LOW,335.8095926635131,False,1160.37
TXN005744,13243.32,Wallet,Authentication Failed,320,19,4,0,9.01,586.98,0,1,23,0.7916666666666666,0.1666666666666666,21.525119902037485,0.0,0.3567641070808092,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,4724.741234585422,True,13243.32
TXN005745,229.58,UPI,Network Error,201,21,4,4,45.28,930.92,1,0,25,0.8076923076923077,0.1538461538461538,0.7525753283543651,0.0864304235090751,0.4808798461519842,STOP RETRY,LOW,110.40039507957256,False,0.0
TXN005746,1290.73,Card,Authentication Failed,1492,25,3,0,33.65,336.18,0,1,28,0.8620689655172413,0.1034482758620689,2.830980485200783,0.0,0.4122305009499297,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,532.0782744911028,True,1290.73
TXN005747,338.88,Card,Insufficient Funds,330,12,3,1,2.61,309.9,1,1,15,0.75,0.1875,0.0932132518494693,0.2770083102493075,0.6257283292529542,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,212.04681621724112,True,338.88
TXN005748,2643.47,Wallet,Expired Card,178,23,4,4,5.46,1568.5,0,0,27,0.8214285714285714,0.1428571428571428,0.6849123924816819,0.6191950464396285,0.1481019752736481,STOP RETRY,LOW,391.5031285766305,False,0.0
TXN005749,225.55,Wallet,Network Error,689,17,1,1,10.94,1390.49,1,1,18,0.8947368421052632,0.0526315789473684,0.8371889126044744,0.083752093802345,0.76433525848152,RETRY SUBSCRIPTION PAYMENT,HIGH,172.39581755050682,True,225.55
TXN005750,288.9,Card,Authentication Failed,1318,14,6,0,33.03,963.33,0,0,20,0.6666666666666666,0.2857142857142857,0.6993767693631848,0.0,0.3934248198511809,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,113.66043045500616,True,0.0
TXN005751,582.2,UPI,Authentication Failed,1148,20,4,2,9.81,1054.81,0,0,24,0.8,0.16,0.4476278875934116,0.185013876040703,0.5248393652030466,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,305.5614784212138,True,0.0
TXN005752,1430.58,Net Banking,Limit Exceeded,1958,19,3,0,39.15,1585.56,0,0,22,0.8260869565217391,0.1304347826086956,0.097683037515127,0.0,0.4361134464654078,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,623.8951742444831,True,0.0
TXN005753,604.58,UPI,Expired Card,727,25,4,1,4.73,2348.27,1,0,29,0.8333333333333334,0.1333333333333333,0.74222630859799,0.1745200698080279,0.504971501002629,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,305.2956700761695,True,0.0
TXN005754,610.67,Net Banking,Insufficient Funds,996,27,2,2,5.93,1116.47,0,0,29,0.9,0.0666666666666666,0.4526296007946522,0.2886002886002886,0.4376476571432263,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,267.258294787654,True,0.0
TXN005755,915.17,Wallet,Bank Decline,446,22,4,1,47.76,701.44,1,0,26,0.8148148148148148,0.1481481481481481,0.3042679801833607,0.0205086136177194,0.3985403759527814,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,364.732195860707,True,0.0
TXN005756,860.71,UPI,Expired Card,286,15,6,1,9.39,579.46,0,0,21,0.6818181818181818,0.2727272727272727,0.4845295110774213,0.0962463907603464,0.3435947164916684,AVOID RETRY,LOW,295.735408431544,False,0.0
TXN005757,4853.47,Card,Insufficient Funds,1776,19,4,1,37.44,6237.0,0,0,23,0.7916666666666666,0.1666666666666666,0.2217906380250079,0.0260145681581685,0.2168920443988192,AVOID RETRY,LOW,1052.679030728337,False,0.0
TXN005758,2177.45,Card,Insufficient Funds,544,24,2,0,16.83,924.36,1,1,26,0.8888888888888888,0.074074074074074,1.3541648655658334,0.0,0.6204327492307151,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1350.9612898124203,True,2177.45
TXN005759,792.68,Card,Expired Card,708,28,1,1,12.69,3351.3,1,1,29,0.9333333333333332,0.0333333333333333,0.7632431464964353,0.0730460189919649,0.6454182908925217,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,511.6101708246841,True,792.68
TXN005760,8928.57,UPI,Network Error,1961,30,2,2,8.34,1845.06,0,0,32,0.9090909090909092,0.0606060606060606,3.837096302395372,0.2141327623126338,0.5711582000117555,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,5099.62596987896,True,0.0
TXN005761,1793.03,Net Banking,Expired Card,1403,20,7,3,46.98,2218.31,0,0,27,0.7142857142857143,0.25,0.1916271273503927,0.0625260525218841,0.1055526296280846,STOP RETRY,LOW,189.2590315020446,False,0.0
TXN005762,416.15,Wallet,Authentication Failed,941,29,5,2,24.77,257.16,0,1,34,0.8285714285714286,0.1428571428571428,0.6158583823985123,0.0776096235933255,0.2995159286271037,AVOID RETRY,LOW,124.6435536981692,False,416.15
TXN005763,1417.31,Wallet,Limit Exceeded,234,30,3,1,9.34,2074.83,0,1,33,0.8823529411764706,0.088235294117647,0.3167504082704268,0.0967117988394584,0.5760642380723656,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,816.4616052623445,True,1417.31
TXN005764,1873.4,UPI,Authentication Failed,719,17,2,0,25.78,845.06,1,0,19,0.85,0.1,1.2154457130699954,0.0,0.6343557689749005,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1188.4020975975786,True,0.0
TXN005765,551.35,Net Banking,Insufficient Funds,373,22,7,3,18.66,894.29,0,1,29,0.7333333333333333,0.2333333333333333,0.3830490678997866,0.1525940996948118,0.2354582768373211,STOP RETRY,LOW,129.819920934257,False,551.35
TXN005766,382.79,Card,Insufficient Funds,494,18,5,0,10.27,347.83,1,1,23,0.75,0.2083333333333333,0.1002207378952499,0.0,0.6300048854018774,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,241.15957008298463,True,382.79
TXN005767,1195.67,UPI,Bank Decline,1592,24,7,4,34.9,1040.35,1,0,31,0.75,0.21875,0.1491525423728815,0.1114206128133704,0.3606798416301833,STOP RETRY,LOW,431.2540662419613,False,0.0
TXN005768,764.93,UPI,Insufficient Funds,58,21,3,1,21.49,3379.89,0,1,24,0.84,0.12,0.7734531439946287,0.0444642063139173,0.4675154903147093,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,357.6166240064306,True,764.93
TXN005769,4813.25,UPI,Bank Decline,1692,16,6,2,10.69,1258.44,1,1,22,0.6956521739130435,0.2608695652173913,2.822532236549577,0.1710863986313088,0.4091717900923265,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1969.446118661891,True,4813.25
TXN005770,2301.13,Wallet,Insufficient Funds,1429,15,3,2,46.12,1440.63,1,0,18,0.7894736842105263,0.1578947368421052,0.5968937938305945,0.0424448217317487,0.2341012755303139,AVOID RETRY,LOW,538.6974681610714,False,0.0
TXN005771,577.8,Card,Insufficient Funds,134,32,2,2,12.99,3322.3,0,0,34,0.9142857142857144,0.0571428571428571,0.8258357656546204,0.1429592566118656,0.4559168942304995,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,263.4287814863826,True,0.0
TXN005772,1678.97,Card,Expired Card,363,26,3,3,24.26,1528.96,0,0,29,0.8666666666666667,0.1,0.0980483149886271,0.1187648456057007,0.2234627385123821,STOP RETRY,LOW,375.1872340801343,False,0.0
TXN005773,3893.75,UPI,Expired Card,1122,12,7,0,44.22,1549.36,1,0,19,0.6,0.35,1.5121584664207026,0.0,0.1618589639921159,AVOID RETRY,LOW,630.2383410443016,False,0.0
TXN005774,272.11,Card,Limit Exceeded,136,21,2,1,47.63,376.45,0,0,23,0.875,0.0833333333333333,0.2764339647635447,0.0205634382068681,0.3587673474344846,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,97.62418291039762,True,0.0
TXN005775,394.34,UPI,Authentication Failed,1745,20,3,0,17.11,1210.57,1,1,23,0.8333333333333334,0.125,0.6736961133075267,0.0,0.7479246984521645,RETRY SUBSCRIPTION PAYMENT,HIGH,294.9366255876265,True,394.34
TXN005776,1084.45,UPI,Network Error,131,24,2,2,6.29,979.45,1,1,26,0.8888888888888888,0.074074074074074,0.1070936814727931,0.2743484224965706,0.8618582835859101,RETRY SUBSCRIPTION PAYMENT,HIGH,934.6422156347404,True,1084.45
TXN005777,1136.38,Card,Limit Exceeded,1315,12,3,4,2.4,1518.36,1,1,15,0.75,0.1875,0.2514084877843301,1.1764705882352942,0.436132328316838,STOP RETRY,LOW,495.6120552526885,False,1136.38
TXN005778,1040.86,UPI,Insufficient Funds,1717,22,2,3,12.76,1282.77,0,0,24,0.88,0.08,0.1884371811149973,0.2180232558139535,0.3628309770740229,STOP RETRY,LOW,377.6562507972675,False,0.0
TXN005779,803.7,Net Banking,Limit Exceeded,581,25,5,4,40.53,1645.82,0,0,30,0.8064516129032258,0.1612903225806451,0.5113612902442283,0.0963159162051529,0.1201398749964238,STOP RETRY,LOW,96.55641753462588,False,0.0
TXN005780,791.51,UPI,Expired Card,1342,18,4,1,31.73,1398.58,0,1,22,0.782608695652174,0.1739130434782608,0.4337515540376398,0.0305530094714329,0.3110901821475007,AVOID RETRY,LOW,246.2309900715683,False,791.51
TXN005781,1610.43,Card,Authentication Failed,166,21,9,1,17.4,578.54,1,1,30,0.6774193548387096,0.2903225806451613,1.78053283638748,0.0543478260869565,0.4900194646005705,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,789.1420463766968,True,1610.43
TXN005782,3408.21,Card,Insufficient Funds,519,22,3,1,39.81,620.41,1,1,25,0.8461538461538461,0.1153846153846153,4.48624901433836,0.0245037980887037,0.2240211475428558,AVOID RETRY,LOW,763.5111152670369,False,3408.21
TXN005783,677.93,Card,Insufficient Funds,1742,14,2,2,21.06,292.14,1,1,16,0.8235294117647058,0.1176470588235294,1.3160605853858225,0.0906618313689936,0.4568039781456988,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,309.6811209043136,True,677.93
TXN005784,12561.59,UPI,Limit Exceeded,96,29,2,0,29.47,2054.0,0,1,31,0.90625,0.0625,5.113182481751825,0.0,0.4464595021548008,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,5608.241217672724,True,12561.59
TXN005785,7790.74,UPI,Authentication Failed,1204,12,5,3,29.32,1937.21,1,0,17,0.6666666666666666,0.2777777777777778,3.0200700646472773,0.0989445910290237,0.1850173714651765,STOP RETRY,LOW,1441.4222365686098,False,0.0
TXN005786,4143.33,Wallet,Bank Decline,307,18,1,1,20.62,283.58,0,0,19,0.9,0.05,13.56296999086373,0.0462534690101757,0.2771188480339856,AVOID RETRY,LOW,1148.1948366246536,False,0.0
TXN005787,2043.63,UPI,Network Error,1893,19,3,3,37.18,6084.29,1,1,22,0.8260869565217391,0.1304347826086956,0.664004509234564,0.0785751702462022,0.6257266206209492,STOP RETRY,LOW,1278.7536936995905,False,2043.63
TXN005788,8168.07,Net Banking,Authentication Failed,241,19,5,3,9.19,346.45,1,0,24,0.76,0.2,22.51149805727443,0.2944062806673209,0.1938353976566098,STOP RETRY,LOW,1583.2610965370254,False,0.0
TXN005789,820.48,Wallet,Limit Exceeded,1899,21,2,1,16.98,4882.86,1,0,23,0.875,0.0833333333333333,0.8317969802574193,0.0556173526140155,0.6479182994281772,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,531.6040063148308,True,0.0
TXN005790,476.94,UPI,Limit Exceeded,1403,24,4,1,17.32,430.49,0,1,28,0.8275862068965517,0.1379310344827586,0.1076502352314074,0.0545851528384279,0.6224840804463445,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,296.88755732807954,True,476.94
TXN005791,648.09,UPI,Network Error,657,22,4,3,18.93,887.34,0,0,26,0.8148148148148148,0.1481481481481481,0.2693225566787491,0.1505268439538384,0.636237408621251,STOP RETRY,LOW,412.3391021533466,False,0.0
TXN005792,402.24,Card,Insufficient Funds,677,15,5,3,35.21,3372.79,1,0,20,0.7142857142857143,0.238095238095238,0.8804786308572852,0.0828500414250207,0.2221756138809412,STOP RETRY,LOW,89.36791892746982,False,0.0
TXN005793,1238.68,Wallet,Insufficient Funds,1200,17,3,2,0.96,423.17,1,0,20,0.8095238095238095,0.1428571428571428,1.9226017870193552,1.020408163265306,0.3696706600756995,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,457.9036532225674,True,0.0
TXN005794,1480.05,Wallet,Bank Decline,394,17,5,1,39.11,657.64,0,0,22,0.7391304347826086,0.217391304347826,1.2486487307178429,0.0249314385440039,0.2572366190522792,AVOID RETRY,LOW,380.72305802832585,False,0.0
TXN005795,1340.56,Card,Limit Exceeded,707,21,5,4,27.7,1114.69,1,0,26,0.7777777777777778,0.1851851851851851,0.2024487088707435,0.1393728222996515,0.217476630655575,STOP RETRY,LOW,291.5404719916376,False,0.0
TXN005796,1083.08,Net Banking,Network Error,1281,21,2,2,11.52,587.49,1,1,23,0.875,0.0833333333333333,0.8421383540926777,0.1597444089456869,0.75734752472446,RETRY SUBSCRIPTION PAYMENT,HIGH,820.2679570785681,True,1083.08
TXN005797,1252.82,UPI,Limit Exceeded,1699,19,3,0,31.52,1016.28,1,0,22,0.8260869565217391,0.1304347826086956,0.2325220195029883,0.0,0.6532956176415959,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,818.4618156937441,True,0.0
TXN005798,6224.97,Wallet,Expired Card,1745,18,7,4,20.58,841.68,1,0,25,0.6923076923076923,0.2692307692307692,6.388296862391418,0.1853568118628359,0.0650295978072789,STOP RETRY,LOW,404.8072954623773,False,0.0
TXN005799,2038.67,Wallet,Limit Exceeded,1343,26,6,0,37.65,535.83,1,0,32,0.7878787878787878,0.1818181818181818,2.7994709684630146,0.0,0.2622208312355227,AVOID RETRY,LOW,534.5817420149231,False,0.0
TXN005800,2758.68,UPI,Limit Exceeded,1383,22,5,3,45.77,1376.01,0,0,27,0.7857142857142857,0.1785714285714285,1.0041103550446255,0.064143681847338,0.2145625421825625,STOP RETRY,LOW,591.9093938681915,False,0.0
TXN005801,1327.15,UPI,Expired Card,892,17,4,4,16.52,1362.46,1,0,21,0.7727272727272727,0.1818181818181818,0.0258973493905211,0.228310502283105,0.2558381202847496,STOP RETRY,LOW,339.5355613359055,False,0.0
TXN005802,217.98,UPI,Expired Card,424,20,3,0,1.78,2743.98,1,1,23,0.8333333333333334,0.125,0.9202252839729252,0.0,0.6836386020174816,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,149.01954246777063,True,217.98
TXN005803,178.77,UPI,Network Error,584,27,6,0,47.32,1937.78,1,1,33,0.7941176470588235,0.1764705882352941,0.9072767410433366,0.0,0.7176358927474843,RETRY SUBSCRIPTION PAYMENT,HIGH,128.29176854646778,True,178.77
TXN005804,8802.67,Net Banking,Insufficient Funds,832,15,4,0,28.01,1004.13,1,0,19,0.75,0.2,7.758737675723538,0.0,0.1764106550301803,AVOID RETRY,LOW,1552.884780714518,False,0.0
TXN005805,644.31,UPI,Bank Decline,1192,17,5,1,30.55,1127.43,1,1,22,0.7391304347826086,0.217391304347826,0.4281346649770035,0.0316957210776545,0.5635174173102744,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,363.0799071471829,True,644.31
TXN005806,591.85,UPI,Expired Card,453,11,4,0,28.83,1284.64,1,0,15,0.6875,0.25,0.538867801250739,0.0,0.4529146926490969,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,268.057560844368,True,0.0
TXN005807,1402.01,UPI,Insufficient Funds,1306,19,3,4,14.08,425.51,0,0,22,0.8260869565217391,0.1304347826086956,2.289512555391433,0.2652519893899204,0.2328185959632696,STOP RETRY,LOW,326.4139997264636,False,0.0
TXN005808,1901.51,Wallet,Network Error,445,20,1,2,35.35,1408.1,0,0,21,0.9090909090909092,0.0454545454545454,0.3501596763891846,0.0550206327372764,0.5831050760936848,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1108.7801332429026,True,0.0
TXN005809,2157.84,Card,Authentication Failed,974,18,4,4,42.3,436.74,0,0,22,0.782608695652174,0.1739130434782608,3.9317859916845617,0.092378752886836,0.0962067626465393,STOP RETRY,LOW,207.5988007092084,False,0.0
TXN005810,6466.68,Card,Limit Exceeded,1560,26,3,2,10.42,584.59,1,0,29,0.8666666666666667,0.1,10.04472412438737,0.1751313485113835,0.4034157309299115,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,2608.7604388898408,True,0.0
TXN005811,4918.39,UPI,Network Error,375,22,4,3,20.88,1544.82,1,0,26,0.8148148148148148,0.1481481481481481,2.182382166099546,0.1371115173674588,0.5078343347789385,STOP RETRY,LOW,2497.7273138333835,False,0.0
TXN005812,487.39,Wallet,Network Error,726,22,3,3,1.66,4353.15,1,0,25,0.8461538461538461,0.1153846153846153,0.8878334462524259,1.1278195488721805,0.5884311030102264,STOP RETRY,LOW,286.7954352961542,False,0.0
TXN005813,2889.2,Net Banking,Expired Card,606,20,4,2,23.14,837.5,0,1,24,0.8,0.16,2.446869409660107,0.0828500414250207,0.1583820640948068,AVOID RETRY,LOW,457.5974595827158,False,2889.2
TXN005814,746.88,UPI,Bank Decline,845,27,1,4,9.6,3895.01,1,1,28,0.9310344827586208,0.0344827586206896,0.808039507085454,0.3773584905660377,0.6644733123413212,STOP RETRY,LOW,496.281827521486,False,746.88
TXN005815,955.75,UPI,Expired Card,209,21,3,1,14.25,540.49,1,1,24,0.84,0.12,0.7668839683096641,0.0655737704918032,0.5040028127789035,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,481.700688313437,True,955.75
TXN005816,367.24,UPI,Limit Exceeded,1860,15,0,4,43.02,1557.97,1,0,15,0.9375,0.0,0.7637927606047583,0.0908677873693775,0.4297653259898606,STOP RETRY,LOW,157.82701831651642,False,0.0
TXN005817,201.73,UPI,Expired Card,243,16,4,3,20.64,2531.45,0,0,20,0.7619047619047619,0.1904761904761904,0.9199470868131652,0.1386321626617375,0.2261148087219648,STOP RETRY,LOW,45.61414036348196,False,0.0
TXN005818,1062.56,Card,Limit Exceeded,467,19,5,0,34.58,1321.27,0,1,24,0.76,0.2,0.1956559552890105,0.0,0.4538912157849534,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,482.2866502444601,True,1062.56
TXN005819,421.58,Wallet,Expired Card,1533,21,2,4,2.37,1680.55,0,0,23,0.875,0.0833333333333333,0.748696143439089,1.1869436201780414,0.1598413557097746,STOP RETRY,LOW,67.38591874012677,False,0.0
TXN005820,2773.36,Card,Authentication Failed,182,25,4,4,28.37,3055.4,0,0,29,0.8333333333333334,0.1333333333333333,0.0922784975788509,0.1361933946203609,0.230818733241338,STOP RETRY,LOW,640.1434420221972,False,0.0
TXN005821,827.92,Net Banking,Bank Decline,901,22,6,3,25.8,1171.82,1,1,28,0.7586206896551724,0.2068965517241379,0.2932248767926877,0.1119402985074626,0.3004641974269103,STOP RETRY,LOW,248.76031833368756,False,827.92
TXN005822,1493.07,Card,Authentication Failed,970,27,6,0,43.5,408.71,1,0,33,0.7941176470588235,0.1764705882352941,2.646652510312172,0.0,0.3094098587123032,AVOID RETRY,LOW,461.9705777475785,False,0.0
TXN005823,4304.97,Card,Insufficient Funds,1466,25,4,1,9.59,5496.16,0,0,29,0.8333333333333334,0.1333333333333333,0.2166918918132271,0.0944287063267233,0.4416634201659941,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1901.347773912,True,0.0
TXN005824,248.32,Card,Bank Decline,1922,21,5,0,44.05,3070.22,0,0,26,0.7777777777777778,0.1851851851851851,0.9188205338595086,0.0,0.4549995562158249,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,112.98548979951364,True,0.0
TXN005825,531.33,UPI,Expired Card,1853,17,5,1,34.89,1339.27,0,0,22,0.7391304347826086,0.217391304347826,0.602818835010856,0.0278629144608526,0.2445488814578392,AVOID RETRY,LOW,129.93615718499373,False,0.0
TXN005826,1314.07,UPI,Network Error,1176,23,4,3,32.38,950.02,0,1,27,0.8214285714285714,0.1428571428571428,0.3827995205148156,0.0898741761533852,0.577441769573206,STOP RETRY,LOW,758.7989061430628,False,1314.07
TXN005827,1498.96,Card,Insufficient Funds,635,17,5,0,34.6,1440.06,0,0,22,0.7391304347826086,0.217391304347826,0.0408726909358389,0.0,0.4168987613798431,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,624.9145673579297,True,0.0
TXN005828,3306.01,UPI,Network Error,1945,25,2,3,39.07,746.99,0,1,27,0.8928571428571429,0.0714285714285714,3.421195470527681,0.074868979286249,0.3999128979205339,STOP RETRY,LOW,1322.1160396542643,False,3306.01
TXN005829,2610.12,UPI,Authentication Failed,1944,16,3,2,30.12,928.75,0,1,19,0.8,0.15,1.8084108631352516,0.0642673521850899,0.4313805327212966,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,1125.9549560665107,True,2610.12
TXN005830,1208.26,Card,Bank Decline,1647,24,7,3,27.2,1015.17,0,0,31,0.75,0.21875,0.1900174183453556,0.1063829787234042,0.2868446003808371,STOP RETRY,LOW,346.5828568561502,False,0.0
TXN005831,1485.35,Wallet,Insufficient Funds,1673,27,0,0,47.99,2851.21,0,0,27,0.9642857142857144,0.0,0.4788777824914715,0.0,0.4077404098525773,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,605.6372177745258,True,0.0
TXN005832,1527.02,Card,Authentication Failed,781,24,4,0,42.07,1291.91,0,1,28,0.8275862068965517,0.1379310344827586,0.1818456041023736,0.0,0.4565284441084806,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,697.1280647225321,True,1527.02
TXN005833,252.22,Net Banking,Expired Card,1632,21,4,1,19.07,1507.76,0,1,25,0.8076923076923077,0.1538461538461538,0.832166812481773,0.0498256103637269,0.2728859210600532,AVOID RETRY,LOW,68.82728700976664,False,252.22
TXN005834,937.88,Card,Network Error,1833,17,4,4,13.4,2054.63,1,0,21,0.7727272727272727,0.1818181818181818,0.5432641088133564,0.2777777777777778,0.5147307554473081,STOP RETRY,LOW,482.75568091892126,False,0.0
TXN005835,1405.96,Net Banking,Expired Card,983,18,6,2,4.41,2655.03,1,1,24,0.72,0.24,0.4702770676536033,0.3696857670979667,0.3079198792909544,AVOID RETRY,LOW,432.92303348791023,False,1405.96
TXN005836,1734.63,Card,Limit Exceeded,1296,12,3,2,5.22,605.69,1,0,15,0.75,0.1875,1.8608185399462656,0.3215434083601286,0.5078633255140608,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,880.9549603364553,True,0.0
TXN005837,435.13,Net Banking,Insufficient Funds,817,20,4,1,27.1,3674.63,1,1,24,0.8,0.16,0.8813455108375979,0.0355871886120996,0.4082790524867511,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,177.65446410856,True,435.13
TXN005838,308.34,Card,Network Error,1359,19,6,2,21.04,768.53,1,1,25,0.7307692307692307,0.2307692307692307,0.5980143724091329,0.0907441016333938,0.667348777334848,SUGGEST ALTERNATIVE PAYMENT METHOD,MEDIUM,205.770322003427,True,308.34
TXN005839,867.37,Card,Bank Decline,1189,21,3,4,46.67,884.58,1,0,24,0.84,0.12,0.0194335915445245,0.0839102160688063,0.3601124327690381,STOP RETRY,LOW,312.35072081088055,False,0.0
TXN005840,7842.92,Card,Bank Decline,1212,18,4,4,21.19,622.84,0,0,22,0.782608695652174,0.1739130434782608,11.573608617594257,0.1802613789995493,0.1405137737754156,STOP RETRY,LOW,1102.0382866186828,False,0.0
TXN005841,483.36,Card,Bank Decline,181,24,1,4,34.02,183.37,0,1,25,0.9230769230769232,0.0384615384615384,1.6271085317567937,0.1142204454597372,0.2473713917927738,STOP RETRY,LOW,119.56943593695514,False,483.36
TXN005842,3547.25,UPI,Authentication Failed,923,19,2,4,31.67,2635.66,0,0,21,0.8636363636363636,0.0909090909090909,0.3457366516729499,0.1224364860728497,0.2657098485152621,STOP RETRY,LOW,942.5392601457634,False,0.0
TXN005843,5349.4,UPI,Bank Decline,938,32,4,3,22.96,886.14,1,0,36,0.8648648648648649,0.1081081081081081,5.031066122596207,0.1252086811352253,0.2711004638173269,STOP RETRY,LOW,1450.224821144409,False,0.0
